Applicant_ID,Gender,Married,Dependents,Education,Self_Employed,Employment_Status,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_Score,Credit_History,Existing_Loans_Count,Years_At_Current_Job,Debt_To_Income_Ratio,Property_Area,Loan_Status
APP102213,Male,Yes,2,Not Graduate,No,Self-Employed,8311.0,2006.0,101.0,120.0,532.0,1.0,1,5.9,0.08,Urban,Y
APP102214,Female,No,,Graduate,Yes,Business Owner,11282.0,0.0,130.0,180.0,696.0,1.0,1,1.3,0.057,Semiurban,Y
APP102215,Male,Yes,0,Graduate,No,Salaried,9890.0,3042.0,263.0,300.0,842.0,1.0,1,2.7,0.08,Semiurban,Y
APP102216,Male,No,0,Graduate,No,Self-Employed,5852.0,0.0,191.0,36.0,522.0,1.0,0,1.5,0.698,Semiurban,Y
APP102217,Female,No,0,Not Graduate,,Self-Employed,8727.0,0.0,183.0,360.0,640.0,1.0,0,0.1,0.063,Semiurban,N
APP102218,Female,Yes,3+,Graduate,No,Self-Employed,5023.0,5317.0,82.0,180.0,799.0,1.0,0,2.3,0.044,Semiurban,Y
APP102219,Male,Yes,1,Graduate,No,Salaried,7473.0,2956.0,130.0,180.0,580.0,1.0,0,6.8,0.072,Urban,N
APP102220,Male,Yes,1,Graduate,No,Salaried,8121.0,4347.0,197.0,84.0,690.0,1.0,0,2.5,0.211,Rural,Y
APP102221,Male,Yes,0,Graduate,No,Self-Employed,9423.0,517.0,92.0,60.0,,0.0,0,2.8,0.15,Semiurban,Y
APP102222,Male,Yes,1,Graduate,Yes,Self-Employed,13910.0,638.0,147.0,180.0,709.0,1.0,0,0.1,0.057,Urban,Y
APP102223,Male,Yes,1,Graduate,Yes,Self-Employed,4498.0,2085.0,126.0,300.0,815.0,1.0,1,6.2,0.08,Rural,N
APP102224,Female,No,0,Graduate,No,Salaried,7394.0,0.0,188.0,300.0,489.0,0.0,0,2.2,0.098, Urban ,N
APP102225,Male,Yes,0,Graduate,No,Salaried,12832.0,2474.0,164.0,300.0,667.0,1.0,0,3.8,0.041,Urban,Y
APP102226,Female,Yes,0,Graduate,No,Salaried,5678.0,1003.0,47.0,120.0,605.0,0.0,1,4.6,0.067,Semiurban,N
APP102227,Male,Yes,0,Graduate,No,Salaried,5108.0,2803.0,128.0,240.0,646.0,0.0,0,0.4,0.087,Semiurban,N
APP102228,Male,Yes,2,Not Graduate,Yes,Salaried,9805.0,2197.0,306.0,180.0,654.0,1.0,0,0.5,0.154,Urban,Y
APP102229,Female,No,1,Not Graduate,No,Salaried,9192.0,0.0,225.0,,624.0,1.0,0,0.4,0.693,Urban,N
APP102230,Male,Yes,0,Graduate,No,Salaried,4007.0,4173.0,124.0,180.0,552.0,1.0,1,1.7,0.092,Urban,Y
APP102231,,Yes,3+,Not Graduate,No,Salaried,6014.0,2925.0,209.0,12.0,558.0,1.0,1,3.5,1.5,Urban,N
APP102232,Male,Yes,0,Not Graduate,No,Unemployed,4802.0,3801.0,113.0,240.0,841.0,,0,2.0,0.062,Semiurban,Y
APP102233,,Yes,0,Graduate,No,Salaried,4810.0,2094.0,,360.0,526.0,0.0,1,1.2,0.087,Urban,Y
APP102234,Female,Yes,3+,Graduate,No,Salaried,8922.0,2688.0,99.0,360.0,760.0,1.0,0,5.2,0.023,Semiurban,Y
APP102235,Female,No,3+,Graduate,No,Self-Employed,8914.0,0.0,349.0,120.0,557.0,1.0,0,8.1,0.32,Semiurban,N
APP102236,Male,Yes,1,Graduate,No,Salaried,7411.0,461.0,127.0,240.0,659.0,1.0,0,0.1,0.071,Semiurban,Y
APP102237,Male,Yes,0,Graduate,Yes,Salaried,4475.0,1891.0,145.0,240.0,827.0,1.0,0,9.7,0.086,Rural,Y
APP102238,Male,Yes,3+,Graduate,No,Salaried,4867.0,2355.0,240.0,240.0,722.0,0.0,0,0.8,0.117,Urban,N
APP102239,Male,No,2,Graduate,Yes,Salaried,8617.0,0.0,143.0,12.0,521.0,0.0,1,0.7,1.334,Urban,N
APP102240,Male,Yes,1,Graduate,No,Salaried,4172.0,1011.0,156.0,180.0,620.0,1.0,1,0.3,0.169,Urban,Y
APP102241,Male,Yes,0,Graduate,No,Salaried,3576.0,1984.0,155.0,180.0,648.0,1.0,1,2.3,0.17,Urban,N
APP102242,Male,No,0,Graduate,,Salaried,6193.0,0.0,170.0,300.0,743.0,0.0,0,4.2,0.099,Semiurban,N
APP102243,Male,No,2,Graduate,No,Salaried,7424.0,0.0,81.0,300.0,654.0,0.0,1,6.7,0.036,Urban,N
APP102244,Male,Yes,2,Not Graduate,No,Salaried,3759.0,546.0,178.0,240.0,636.0,1.0,1,0.4,0.187,Semiurban,Y
APP102245,male,No,1,Graduate,No,Self-Employed,8768.0,0.0,110.0,60.0,805.0,1.0,2,4.0,0.193,Rural,N
APP102246,Male,No,0,Graduate,Yes,Salaried,7098.0,0.0,103.0,180.0,792.0,1.0,0,7.4,0.062,Urban,Y
APP102247,female,Yes,1,Graduate,No,Salaried,4701.0,422.0,122.0,360.0,713.0,1.0,1,1.4,0.064,Urban,N
APP102248,Male,No,0,Graduate,No,Salaried,7693.0,0.0,70.0,60.0,594.0,1.0,0,2.3,0.157,Semiurban,Y
APP102249,male,Yes,0,Not Graduate,,Self-Employed,3299.0,1934.0,122.0,360.0,411.0,1.0,0,4.0,0.059,Semiurban,N
APP102250,Male,Yes,0,Graduate,No,Salaried,6387.0,1595.0,78.0,36.0,535.0,1.0,0,2.2,0.212,Urban,Y
APP102251,Female,Yes,0,Not Graduate,No,Business Owner,6497.0,2021.0,45.0,360.0,511.0,1.0,1,7.8,0.02,Semiurban,Y
APP102252,Male,No,2,Not Graduate,No,Salaried,7460.0,0.0,207.0,360.0,644.0,1.0,1,0.6,0.063,Urban,N
APP102253,Female,Yes,0,Graduate,No,Unemployed,7819.0,2264.0,121.0,,734.0,,1,3.5,0.027,Semiurban,N
APP102254,Female,Yes,0,Graduate,No,Salaried,10003.0,1768.0,160.0,120.0,828.0,1.0,1,10.2,0.114,Semiurban,Y
APP102255,Male,Yes,3+,Graduate,No,Self-Employed,7290.0,3094.0,190.0,360.0,765.0,1.0,2,0.6,0.06,Urban,Y
APP102256,Female,Yes,1,Graduate,No,Salaried,4115.0,3022.0,267.0,120.0,586.0,1.0,0,2.7,0.314,Urban,Y
APP102257,Female,No,0,Graduate,No,Salaried,5116.0,0.0,123.0,60.0,673.0,1.0,0,4.7,0.472,Semiurban,Y
APP102258,Male,No,0,Graduate,Yes,Self-Employed,19425.0,0.0,142.0,120.0,686.0,1.0,0,1.7,0.037,Semiurban,Y
APP102259,Male,Yes,2,Graduate,Yes,Unemployed,3752.0,1150.0,183.0,300.0,510.0,1.0,2,4.8,0.128,Rural,N
APP102260,Female,,0,Graduate,No,Self-Employed,15622.0,0.0,60.0,12.0,571.0,1.0,1,0.7,0.347,Semiurban,Y
APP102261,Female,No,0,Graduate,No,Salaried,14612.0,0.0,114.0,120.0,611.0,1.0,0,1.3,0.058,Rural,Y
APP102262,Male,Yes,0,Graduate,No,Salaried,4086.0,766.0,139.0,240.0,842.0,0.0,0,19.5,0.104,Semiurban,Y
APP102263,Male,Yes,0,Graduate,No,Salaried,10748.0,627.0,104.0,300.0,685.0,0.0,0,12.4,0.029,Semiurban,Y
APP102264,Male,Yes,1,Graduate,No,Self-Employed,8714.0,1308.0,104.0,84.0,532.0,1.0,1,1.4,0.14,Urban,N
APP102265,Male,Yes,0,Graduate,No,Salaried,11561.0,2828.0,93.0,60.0,612.0,1.0,1,5.2,0.089,Urban,Y
APP102266,female,Yes,0,Graduate,No,Salaried,5197.0,187.0,494.0,84.0,690.0,1.0,1,,0.958,Semiurban,N
APP102267,Male,Yes,0,Graduate,No,Salaried,8730.0,1479.0,138.0,240.0,627.0,0.0,0,2.2,0.045,Urban,N
APP102268,Female,No,0,Graduate,No,Business Owner,5641.0,0.0,90.0,240.0,618.0,0.0,2,2.1,0.073,Urban,N
APP102269,,Yes,0,Graduate,,Salaried,4731.0,3319.0,124.0,120.0,716.0,1.0,1,2.8,0.115,Urban,Y
APP102270,Female,No,2,Graduate,No,Salaried,7659.0,0.0,86.0,180.0,776.0,1.0,1,5.9,0.061,Rural,Y
APP102271,Female,No,0,Graduate,No,Salaried,9863.0,0.0,145.0,120.0,759.0,,1,4.2,0.131,Semiurban,N
APP102272,Female,Yes,0,Graduate,No,Salaried,9490.0,1799.0,161.0,36.0,623.0,1.0,0,3.0,0.367,Rural,Y
APP102273,Female,Yes,0,Graduate,No,Salaried,11073.0,3055.0,269.0,36.0,635.0,1.0,0,1.4,0.413,Rural,Y
APP102274,Female,No,1,Graduate,No,Self-Employed,5351.0,0.0,66.0,180.0,,1.0,0,2.4,0.074, Semiurban ,Y
APP102275,Male,No,0,Graduate,No,Salaried,14566.0,0.0,224.0,360.0,745.0,1.0,0,1.8,0.046,Semiurban,Y
APP102276,Male,Yes,3+,Not Graduate,No,Salaried,7571.0,715.0,143.0,120.0,615.0,1.0,1,3.2,0.178,Semiurban,Y
APP102277,Male,No,1,Graduate,No,Salaried,4637.0,0.0,202.0,180.0,477.0,1.0,0,1.4,0.253,Semiurban,N
APP102278,Female,Yes,0,Graduate,Yes,Salaried,10726.0,2837.0,229.0,300.0,693.0,1.0,0,3.6,0.057,Rural,Y
APP102279,Female,No,1,Graduate,,Self-Employed,7161.0,0.0,253.0,180.0,698.0,1.0,0,0.9,0.204,Rural,Y
APP102280,Male,No,0,Graduate,No,Salaried,5282.0,0.0,77.0,36.0,614.0,1.0,0,0.5,0.394,Semiurban,N
APP102281,male,Yes,3+,Not Graduate,,Self-Employed,5916.0,4548.0,188.0,120.0,817.0,1.0,0,1.9,0.149,Semiurban,Y
APP102282,Male,Yes,3+,Not Graduate,No,Salaried,7179.0,1488.0,91.0,12.0,601.0,1.0,0,16.7,0.796,Semiurban,Y
APP102283,female,Yes,0,Graduate,No,Salaried,3535.0,801.0,89.0,360.0,778.0,1.0,1,6.4,0.059,Urban,Y
APP102284,Male,No,1,Not Graduate,No,Salaried,13289.0,0.0,172.0,360.0,529.0,1.0,0,,0.037,Urban,Y
APP102285,Male,No,0,Graduate,No,Salaried,9144.0,0.0,177.0,84.0,675.0,1.0,0,7.4,0.225,Urban,Y
APP102286,Female,No,0,Graduate,,Salaried,7576.0,0.0,196.0,180.0,577.0,1.0,0,0.3,0.123, Urban ,N
APP102287,Female,Yes,2,Graduate,Yes,Salaried,6538.0,2034.0,110.0,36.0,643.0,1.0,0,3.8,0.277,Semiurban,Y
APP102288,Male,Yes,3+,Graduate,Yes,Business Owner,11303.0,424.0,162.0,84.0,719.0,0.0,0,0.5,0.151,Urban,N
APP102289,Male,Yes,0,Graduate,No,Salaried,13623.0,3516.0,169.0,36.0,599.0,1.0,1,2.2,0.248,Rural,Y
APP102290,Female,Yes,1,Graduate,Yes,Salaried,4441.0,1020.0,126.0,12.0,587.0,1.0,0,0.6,1.5,Urban,N
APP102291,Female,Yes,1,Graduate,No,Salaried,7572.0,753.0,241.0,,630.0,,1,10.8,0.112,Urban,Y
APP102292,Female,No,0,Not Graduate,No,Salaried,8499.0,0.0,54.0,120.0,850.0,1.0,0,2.1,0.067,Semiurban,Y
APP102293,Male,Yes,1,Graduate,No,Salaried,11259.0,1169.0,87.0,240.0,668.0,1.0,1,0.5,0.027,Urban,N
APP102294,Male,Yes,1,Graduate,No,Salaried,9701.0,3170.0,240.0,360.0,663.0,1.0,0,0.8,0.041,Urban,N
APP102295,Male,No,2,Not Graduate,No,Salaried,8725.0,0.0,172.0,360.0,689.0,1.0,0,0.4,0.055,Urban,N
APP102296,Female,No,3+,Graduate,No,Self-Employed,7290.0,0.0,392.0,36.0,496.0,1.0,1,3.1,1.408,Semiurban,N
APP102297,Male,Yes,0,Graduate,No,Salaried,4242.0,1026.0,193.0,120.0,733.0,,1,27.6,0.39,Urban,Y
APP102298,Male,No,0,Graduate,No,Salaried,7786.0,0.0,100.0,360.0,714.0,0.0,3,9.2,0.037,Semiurban,N
APP102299,Female,Yes,0,Graduate,No,Self-Employed,6651.0,3969.0,229.0,360.0,489.0,0.0,0,4.4,0.068,Urban,N
APP102300,Female,Yes,0,Graduate,No,Salaried,4430.0,1751.0,,240.0,850.0,1.0,0,9.1,0.17,Urban,Y
APP102301,Female,No,0,Graduate,,Self-Employed,13637.0,0.0,166.0,84.0,650.0,1.0,0,4.6,0.149,Urban,N
APP102302,male,No,2,Graduate,Yes,Salaried,7525.0,0.0,82.0,120.0,549.0,0.0,2,1.0,0.084,Urban,Y
APP102303,Male,Yes,0,Graduate,No,Salaried,9592.0,2953.0,163.0,84.0,678.0,,2,1.2,0.154,Rural,Y
APP102304,Male,Yes,1,Not Graduate,No,Salaried,6771.0,910.0,115.0,84.0,568.0,1.0,1,10.4,0.154,Semiurban,Y
APP102305,Male,Yes,0,Not Graduate,No,Self-Employed,4920.0,4909.0,104.0,84.0,505.0,1.0,0,5.3,0.118,Semiurban,N
APP102306,Male,Yes,0,Graduate,Yes,Salaried,9882.0,4508.0,154.0,240.0,625.0,0.0,1,2.0,0.047,Rural,N
APP102307,Male,No,2,Not Graduate,,Salaried,14039.0,0.0,56.0,240.0,630.0,0.0,0,2.1,0.02,Urban,N
APP102308,female,Yes,1,Not Graduate,No,Salaried,11190.0,982.0,133.0,180.0,508.0,1.0,1,3.1,0.063,Rural,Y
APP102309,Female,Yes,0,Not Graduate,No,Salaried,8877.0,3265.0,101.0,360.0,580.0,1.0,0,7.1,0.021,Semiurban,Y
APP102310,Female,Yes,3+,Graduate,No,Salaried,6686.0,2534.0,83.0,300.0,557.0,1.0,0,2.1,0.04,Semiurban,Y
APP102311,Male,Yes,0,Graduate,No,Salaried,8196.0,1533.0,120.0,120.0,618.0,1.0,1,4.7,0.101,Rural,Y
APP102312,Male,Yes,0,Graduate,No,Business Owner,9752.0,3417.0,,300.0,708.0,0.0,3,1.4,0.029,Urban,Y
APP102313,Male,Yes,0,Not Graduate,No,Unemployed,6459.0,699.0,228.0,84.0,663.0,1.0,0,19.6,0.451,Semiurban,Y
APP102314,Male,Yes,1,Graduate,,Unemployed,9697.0,1679.0,138.0,120.0,647.0,1.0,2,1.6,0.087,Semiurban,Y
APP102315,Male,Yes,0,Not Graduate,No,Salaried,6889.0,4002.0,173.0,36.0,486.0,1.0,1,2.4,0.429,Semiurban,Y
APP102316,Male,No,2,Graduate,No,Salaried,3221.0,0.0,264.0,360.0,,0.0,1,6.4,0.29,Urban,N
APP102317,Female,No,0,Graduate,No,Business Owner,5024.0,0.0,101.0,84.0,552.0,1.0,3,,0.256,Urban,N
APP102318,Male,Yes,0,Graduate,No,Self-Employed,7033.0,7507.0,141.0,60.0,495.0,1.0,0,0.4,0.181,Rural,Y
APP102319,Female,Yes,2,Not Graduate,No,Salaried,7781.0,2355.0,185.0,300.0,729.0,1.0,0,3.7,0.057,Semiurban,N
APP102320,Male,Yes,0,Graduate,No,Business Owner,2669.0,2390.0,,360.0,530.0,0.0,1,2.1,0.077,Urban,N
APP102321,Male,Yes,0,Graduate,No,Salaried,10725.0,740.0,131.0,300.0,658.0,1.0,0,5.6,0.032,Urban,Y
APP102322,Male,Yes,0,Not Graduate,No,Self-Employed,8400.0,1438.0,124.0,120.0,606.0,1.0,0,0.5,0.137,Semiurban,Y
APP102323,Male,No,0,Graduate,Yes,Unemployed,3845.0,0.0,168.0,360.0,564.0,1.0,3,2.5,0.113,Urban,Y
APP102324,Male,No,,Graduate,No,Unemployed,9749.0,0.0,92.0,84.0,760.0,0.0,3,0.2,0.09, Urban ,N
APP102325,Female,Yes,0,Graduate,No,Salaried,6557.0,3356.0,90.0,84.0,596.0,1.0,0,5.3,0.127, Rural ,Y
APP102326,Male,No,,Not Graduate,No,Salaried,4228.0,0.0,290.0,84.0,602.0,0.0,1,11.9,0.735, Urban ,N
APP102327,Male,Yes,0,Graduate,No,Self-Employed,9713.0,1923.0,54.0,12.0,584.0,1.0,0,0.6,0.428,Urban,Y
APP102328,Male,Yes,0,Graduate,No,Self-Employed,10342.0,1688.0,95.0,180.0,666.0,1.0,0,13.3,0.048,Semiurban,Y
APP102329,Male,Yes,1,Graduate,No,Salaried,7953.0,420.0,194.0,240.0,636.0,0.0,1,0.9,0.112,Urban,Y
APP102330,Female,Yes,0,Graduate,No,Salaried,8567.0,779.0,230.0,240.0,587.0,1.0,0,0.3,0.081,Urban,Y
APP102331,Male,No,1,Graduate,No,Salaried,7849.0,0.0,71.0,180.0,567.0,0.0,1,0.4,0.053,Semiurban,N
APP102332,Female,Yes,1,Graduate,No,Salaried,9584.0,3682.0,242.0,240.0,646.0,,0,1.8,0.064,Semiurban,N
APP102333,Male,No,0,Not Graduate,,Unemployed,6963.0,0.0,526.0,360.0,591.0,1.0,0,2.3,0.212,Semiurban,Y
APP102334,Male,Yes,0,Graduate,No,Business Owner,3124.0,1719.0,272.0,,805.0,1.0,1,3.2,0.528,Rural,Y
APP102335,Female,No,0,Not Graduate,No,Salaried,5055.0,0.0,134.0,180.0,603.0,0.0,1,4.4,0.109,Rural,N
APP102336,Female,Yes,0,Not Graduate,No,Salaried,5424.0,1595.0,134.0,360.0,680.0,,0,0.7,0.05,Semiurban,Y
APP102337,Male,Yes,0,Graduate,No,Salaried,6573.0,1579.0,159.0,84.0,642.0,1.0,0,7.1,0.199,Semiurban,Y
APP102338,Male,Yes,1,Graduate,No,Salaried,6854.0,1087.0,86.0,36.0,624.0,,0,0.3,0.308,Rural,N
APP102339,Male,No,1,Graduate,No,Salaried,13053.0,0.0,112.0,120.0,731.0,,0,2.5,0.06,Urban,Y
APP102340,Male,Yes,0,Graduate,Yes,Self-Employed,7477.0,3707.0,131.0,240.0,702.0,1.0,0,11.2,0.054,Semiurban,Y
APP102341,Male,Yes,3+,Graduate,No,Self-Employed,8565.0,1911.0,,36.0,700.0,1.0,0,3.3,0.523,Urban,Y
APP102342,Female,No,0,Graduate,Yes,Salaried,7068.0,0.0,198.0,60.0,699.0,1.0,1,0.5,0.463,Urban,Y
APP102343,male,Yes,2,Graduate,No,Business Owner,7853.0,2014.0,82.0,120.0,505.0,1.0,0,4.7,0.072,Rural,Y
APP102344,Female,Yes,2,Graduate,No,Unemployed,8526.0,2624.0,126.0,120.0,690.0,1.0,2,13.0,0.055,Urban,Y
APP102345,Male,Yes,0,Graduate,No,Business Owner,11209.0,1675.0,74.0,360.0,,0.0,0,2.7,0.02,Urban,N
APP102346,Female,Yes,0,Graduate,No,Business Owner,11101.0,400.0,251.0,180.0,604.0,1.0,2,4.8,0.148,Urban,Y
APP102347,Female,Yes,0,Graduate,No,Salaried,4176.0,1002.0,123.0,360.0,850.0,0.0,2,2.7,0.054,Semiurban,Y
APP102348,Male,Yes,3+,Graduate,No,Business Owner,5502.0,1753.0,165.0,120.0,517.0,1.0,1,0.4,0.16,Rural,N
APP102349,Male,Yes,0,Graduate,No,Unemployed,6554.0,5122.0,139.0,180.0,642.0,0.0,1,9.5,0.063,Urban,Y
APP102350,Male,Yes,2,Graduate,No,Self-Employed,10738.0,1076.0,194.0,180.0,,1.0,0,2.7,0.102,Rural,N
APP102351,Female,Yes,0,Graduate,No,Salaried,8210.0,1275.0,81.0,60.0,643.0,1.0,1,7.8,0.113,Semiurban,Y
APP102352,Male,No,0,Graduate,No,Salaried,6842.0,0.0,61.0,12.0,559.0,1.0,1,0.0,0.714,Rural,Y
APP102353,Male,Yes,1,Graduate,No,Salaried,4571.0,477.0,67.0,84.0,670.0,1.0,0,2.3,0.187,Rural,N
APP102354,male,Yes,0,Graduate,No,Self-Employed,9915.0,1783.0,82.0,36.0,549.0,,1,0.0,0.204,Urban,N
APP102355,Female,Yes,0,Not Graduate,No,Salaried,11421.0,344.0,75.0,240.0,676.0,1.0,0,17.5,0.023,Rural,Y
APP102356,Male,No,3+,Graduate,No,Business Owner,5145.0,0.0,97.0,300.0,664.0,1.0,1,3.4,0.073,Urban,Y
APP102357,Male,Yes,0,Graduate,No,Self-Employed,3798.0,2663.0,105.0,120.0,628.0,,0,1.8,0.129,Semiurban,Y
APP102358,Female,Yes,3+,Graduate,No,Salaried,7238.0,301.0,55.0,60.0,643.0,1.0,0,0.8,0.13,Urban,N
APP102359,Male,No,3+,Not Graduate,No,Salaried,7310.0,0.0,139.0,60.0,793.0,1.0,2,0.1,0.28,Urban,N
APP102360,Female,Yes,0,Not Graduate,No,Self-Employed,12763.0,589.0,171.0,180.0,702.0,1.0,4,5.3,0.082,Rural,N
APP102361,Male,No,0,Graduate,No,Salaried,5864.0,0.0,77.0,120.0,666.0,1.0,1,7.8,0.104,Semiurban,Y
APP102362,Male,No,0,Graduate,No,Unemployed,5485.0,0.0,146.0,360.0,688.0,1.0,2,6.9,0.076,Semiurban,Y
APP102363,Female,No,1,Graduate,No,Business Owner,5404.0,0.0,87.0,360.0,654.0,1.0,0,0.9,0.032,Rural,Y
APP102364,Female,Yes,3+,Graduate,No,Salaried,4692.0,1951.0,238.0,360.0,700.0,,0,11.6,0.122,Urban,Y
APP102365,Female,Yes,2,Graduate,,Salaried,6907.0,2395.0,166.0,240.0,595.0,1.0,0,6.7,0.089,Urban,Y
APP102366,Male,Yes,3+,Not Graduate,,Business Owner,10159.0,1504.0,260.0,300.0,849.0,,0,3.0,0.061,Rural,Y
APP102367,Male,No,0,Graduate,,Business Owner,10339.0,0.0,293.0,300.0,667.0,1.0,1,1.5,0.116,Urban,Y
APP102368,Male,No,0,Graduate,No,Salaried,4773.0,0.0,,84.0,850.0,1.0,0,2.3,0.096,Rural,Y
APP102369,Male,No,0,Graduate,No,Unemployed,10926.0,0.0,139.0,240.0,850.0,1.0,0,4.8,0.043,Urban,Y
APP102370,Male,Yes,2,Graduate,Yes,Salaried,7522.0,1949.0,249.0,180.0,605.0,1.0,0,0.9,0.142,Urban,N
APP102371,Male,No,0,Graduate,Yes,Salaried,3455.0,0.0,220.0,180.0,672.0,0.0,0,1.5,0.364,Urban,Y
APP102372,Male,Yes,0,Graduate,No,Salaried,9686.0,553.0,95.0,120.0,683.0,1.0,3,0.8,0.088,Urban,N
APP102373,Male,No,0,Graduate,No,Self-Employed,11169.0,0.0,108.0,84.0,734.0,,1,2.2,0.114,Urban,Y
APP102374,Male,Yes,0,Graduate,No,Unemployed,6009.0,1395.0,135.0,300.0,662.0,1.0,0,0.1,0.051,Urban,Y
APP102375,Male,Yes,0,Graduate,No,Salaried,7456.0,5207.0,265.0,60.0,,1.0,0,1.4,0.405,Urban,N
APP102376,Female,Yes,0,Not Graduate,No,Salaried,6815.0,2769.0,220.0,,492.0,,0,2.3,0.266,Semiurban,N
APP102377,Female,No,2,Not Graduate,No,Salaried,7725.0,0.0,282.0,300.0,595.0,1.0,0,8.9,0.133,Semiurban,Y
APP102378,Male,Yes,2,Graduate,No,Business Owner,6733.0,2213.0,240.0,360.0,633.0,1.0,1,1.8,0.085,Urban,Y
APP102379,Female,Yes,0,Graduate,No,Self-Employed,8028.0,387.0,139.0,360.0,590.0,1.0,0,4.0,0.042,Urban,N
APP102380,Female,Yes,2,Not Graduate,No,Salaried,3067.0,1115.0,357.0,360.0,494.0,1.0,0,8.3,0.228,Urban,Y
APP102381,Male,Yes,0,Graduate,No,Business Owner,5913.0,1512.0,70.0,60.0,730.0,1.0,1,8.9,0.173,Urban,N
APP102382,Male,No,,Not Graduate,No,Self-Employed,7039.0,0.0,127.0,180.0,550.0,1.0,0,1.2,0.115,Semiurban,Y
APP102383,Male,Yes,0,Not Graduate,No,Business Owner,9228.0,3944.0,131.0,60.0,,1.0,2,6.5,0.151,Urban,Y
APP102384,Male,Yes,1,Graduate,No,Business Owner,3080.0,1260.0,235.0,180.0,718.0,1.0,0,12.1,0.299,Rural,Y
APP102385,Female,No,0,Graduate,Yes,Salaried,11192.0,0.0,110.0,240.0,760.0,,0,7.2,0.032,Urban,Y
APP102386,Female,Yes,0,Graduate,No,Unemployed,7477.0,946.0,321.0,360.0,599.0,1.0,1,2.4,0.099,Semiurban,N
APP102387,Male,Yes,1,Graduate,No,Salaried,10812.0,2124.0,186.0,360.0,557.0,1.0,1,5.8,0.049,Semiurban,Y
APP102388,Female,Yes,2,Graduate,Yes,Unemployed,8470.0,3043.0,118.0,180.0,577.0,1.0,0,8.1,0.041,Urban,Y
APP102389,Male,Yes,2,Not Graduate,No,Salaried,12356.0,1151.0,81.0,120.0,750.0,1.0,0,0.1,0.064,Urban,Y
APP102390,Female,Yes,0,Graduate,No,Business Owner,8685.0,2135.0,44.0,120.0,755.0,1.0,0,2.0,0.043,Urban,Y
APP102391,Female,Yes,0,Graduate,No,Salaried,3883.0,109.0,47.0,180.0,680.0,1.0,0,3.2,0.054,Semiurban,Y
APP102392,Male,Yes,2,Graduate,No,Salaried,9404.0,1315.0,,60.0,672.0,1.0,2,2.2,0.169,Rural,Y
APP102393,Male,No,0,Graduate,No,Unemployed,7765.0,0.0,423.0,120.0,531.0,1.0,0,2.6,0.455,Urban,Y
APP102394,Female,No,0,Graduate,No,Salaried,5766.0,0.0,183.0,60.0,692.0,1.0,2,1.2,0.497,Rural,N
APP102395,Female,No,0,Not Graduate,No,Salaried,7899.0,0.0,208.0,36.0,721.0,1.0,0,1.5,0.848,Semiurban,Y
APP102396,Male,Yes,0,Graduate,No,Business Owner,8768.0,2095.0,93.0,,665.0,1.0,1,0.2,0.027,Semiurban,N
APP102397,Male,Yes,0,Not Graduate,No,Salaried,8069.0,517.0,95.0,120.0,668.0,1.0,1,1.3,0.091,Urban,Y
APP102398,Male,No,0,Not Graduate,No,Salaried,4206.0,0.0,52.0,180.0,557.0,,1,3.9,0.055,Rural,N
APP102399,Male,No,1,Graduate,No,Unemployed,12860.0,0.0,,240.0,755.0,0.0,1,10.9,0.075,Urban,N
APP102400,Female,Yes,1,Not Graduate,No,Salaried,9960.0,1963.0,,180.0,528.0,1.0,1,6.2,0.028,Urban,N
APP102401,Female,Yes,2,Graduate,No,Salaried,7291.0,395.0,,360.0,649.0,1.0,1,7.9,0.057, Semiurban ,Y
APP102402,Female,Yes,1,Graduate,No,Self-Employed,6550.0,1230.0,136.0,360.0,691.0,1.0,0,9.5,0.059,Rural,Y
APP102403,Female,Yes,0,Graduate,No,Self-Employed,12509.0,1692.0,141.0,84.0,753.0,1.0,0,1.4,0.125,Urban,Y
APP102404,Female,Yes,3+,Graduate,No,Salaried,8039.0,4014.0,267.0,120.0,745.0,0.0,2,0.3,0.233,Urban,N
APP102405,Male,Yes,1,Graduate,No,Salaried,4300.0,2481.0,147.0,84.0,753.0,0.0,2,,0.256,Rural,N
APP102406,Male,No,0,Graduate,No,Salaried,12533.0,0.0,91.0,360.0,623.0,1.0,1,1.2,0.024,Rural,N
APP102407,Male,Yes,0,Graduate,No,Salaried,6163.0,4232.0,220.0,36.0,850.0,1.0,0,0.9,0.675,Semiurban,Y
APP102408,Male,Yes,1,Not Graduate,No,Salaried,4284.0,4754.0,237.0,300.0,748.0,1.0,0,0.3,0.089,Semiurban,Y
APP102409,Female,Yes,1,Graduate,No,Business Owner,8104.0,2977.0,95.0,300.0,618.0,1.0,1,6.8,0.029,Semiurban,Y
APP102410,Female,No,1,Graduate,No,Salaried,5635.0,0.0,86.0,360.0,624.0,1.0,1,0.1,0.033,Rural,Y
APP102411,Female,No,2,Not Graduate,No,Salaried,6998.0,0.0,110.0,240.0,718.0,1.0,1,0.8,0.062,Urban,Y
APP102412,Male,Yes,3+,Graduate,No,Unemployed,8611.0,1240.0,104.0,180.0,608.0,1.0,0,4.0,0.081,Semiurban,Y
APP102413,Male,Yes,3+,Graduate,No,Salaried,2500.0,1112.0,185.0,240.0,535.0,1.0,0,4.1,0.272,Semiurban,Y
